artist,album,song,time,feat,type,tempo,arc,inst1,inst2,inst3,tag1,tag2,tag3,kw1,kw2,kw3,style1,style2,style3,genre1,genre2,genre3,
Nick Drip,Routines Vol. I,Real,2:51,Featured,instr,4,Steady,Drum Machine,Electric Piano,Voice,Bouncy,Bright,Confident,Ethereal,Human,Imaginative,Avant Garde,LookBook Video,Teen,Slowjams,Electronic,Experimental,
Nick Drip,Routines Vol. I,Real (Nasty),0:51,Featured,instr,4,Steady,Synthesizer,Drum Machine,Hand Claps,Angelic,Bright,Cold,Ethereal,Emotional,Empowering,Crime,LookBook Video,Science Fiction,Slowjams,Electronic,Electronic,
Nick Drip,Routines Vol. I,Rice,3:44,Featured,instr,3,Ascending,Drum Machine,Synthesizer,Electric Piano,Dark,Empowering,Industrial,Stoic,Quirky,Mechanical,LookBook Video,Indie,Sports,Slowjams,Downtempo,Slowjams,
Nick Drip,,Slow Motion,2:47,,instr,3,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Minimal,Precise,Calm,,Makers & Creators,Crowdfunding,Indie,Electronic,Pop,Downtempo,
Nick Drip,Routines Vol. I,Slow Motion Hippy,1:42,,instr,1,Descending,Electric Guitar,Drum Machine,Backing Vocal,Angelic,Calm,Cinematic,Ecstatic,Ethereal,Harmonic,Road Trip,Adventure,,Slowjams,Electronic,Experimental,
Nick Drip,,Smooth,2:19,,instr,3,Steady,Synthesizer,Drum Machine,,Gritty,Minimal,Minimal,Indie,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Slowjams,Downtempo,
Nick Drip,,Social Sneaks,3:12,Featured,instr,4,Ascending,Synthesizer,Drum Machine,,Imaginative,Bouncy,Dark,Optimistic,Energetic,,Business,Crowdfunding,Indie,Dance,Experimental,Downtempo,
Nick Drip,,starcarIV,4:04,,instr,3,Steady,Synthesizer,Drum Machine,,Calm,Bright,Mechanical,Hopeful,,,Business,Crowdfunding,Indie,Electronic,,Downtempo,
Nick Drip,,Strange Fascination,3:24,,instr,3,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Minimal,Precise,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Pop,Downtempo,
Nick Drip,,Sunny Day,6:38,Featured,instr,3,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Minimal,Precise,Lo-fi,,Business,Childrens,Comedy,Electronic,Pop,Downtempo,
Nick Drip,,Sunroof,2:44,,instr,3,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Minimal,Precise,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Slowjams,Downtempo,
Nick Drip,,Surreal Summer,3:13,,instr,3,Steady,Synthesizer,Strings,Bass,Quirky,Bright,Bouncy,Precise,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Slowjams,Downtempo,
Nick Drip,Routines Vol. I,Take Control,2:19,,instr,3,Frenetic,Drum Machine,Synthesizer,Voice,Confident,Dynamic,Emotional,Empowering,Gritty,Fun,Avant Garde,Psychedelic,Thriller & Suspense,Slowjams,Electronic,Downtempo,
Nick Drip,,Take Time,3:46,,instr,3,Steady,Synthesizer,Drum Machine,Piano,Anthemic,Emotional,Burdened,Pensive,,,Business,Crowdfunding,Indie,Slowjams,Rock & Roll,Pop,
Nick Drip,Routines Vol. I,That's All,4:10,,instr,4,Ascending,Drum Machine,Synthesizer,Voice,Bouncy,Bright,Sexy,Slick,Confident,Stirring,LookBook Video,Psychedelic,Trailer,Slowjams,Electronic,Electronic,
Nick Drip,,The Ghost Of Cool,4:13,,instr,3,Steady,Synthesizer,Drum Machine,,Industrial,Light,,,,,Business,Crowdfunding,Indie,Electronic,Experimental,Downtempo,
Nick Drip,,The Ghost Of Cool,,Featured,instr,4,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Bouncy,Precise,Lo-fi,,Business,Crowdfunding,Indie,Dance,Soul,Downtempo,
Nick Drip,,The Magic Touch,4:26,,instr,3,Ascending,Synthesizer,Drum Machine,Electric Guitar,Quirky,Bright,Minimal,Precise,Upbeat,,Business,Crowdfunding,Indie,Electronic,Minimal,Dance,
Nick Drip,,The Magic Touch,,,instr,4,Steady,Synthesizer,Drum Machine,,Quirky,Bright,Bouncy,Precise,Lo-fi,,Business,Crowdfunding,Indie,Dance,Indie Pop,Downtempo,
Nick Drip,,Through The Leaves,2:52,,instr,3,Steady,Synthesizer,Drum Machine,,Burdened,Bright,Pensive,Precise,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Pop,Downtempo,
Nick Drip,,Times Changed,2:31,,instr,2,Steady,Synthesizer,Drum Machine,Electric Guitar,Imaginative,Pensive,,,,,Science Fiction,Documentary,Indie,Experimental,Downtempo,,
Nick Drip,,Times Two,2:39,,instr,3,Steady,Synthesizer,Drum Machine,,Bright,Bouncy,Upbeat,Meandering,Lo-fi,,Business,Crowdfunding,Indie,Electronic,Experimental,Downtempo,
Nick Drip,,Trust,2:35,,instr,3,Steady,Synthesizer,Drum Machine,,Emotional,Cinematic,Mysterious,Electronic,,,Drama,Teen,Indie,Electronic,Indie Pop,Downtempo,
Nick Drip,,Turns Of Phrase,4:31,,instr,4,Steady,Synthesizer,Drum Machine,,Energetic,Exciting,Optimistic,Quirky,,,Makers & Creators,Crowdfunding,Indie,Electronic,Experimental,Downtempo,
Nick Drip,,Walking Blocks,3:23,Featured,instr,3,Steady,Synthesizer,Drum Machine,Piano,Confident,Bouncy,Quirky,Upbeat,Uplifting,,Business,Crowdfunding,Indie,Slowjams,Experimental,Downtempo,
Nick Drip,,Walking Blocks (Stripped Down),3:23,,instr,3,Steady,Synthesizer,Drum Machine,,Confident,Bouncy,Quirky,Upbeat,Uplifting,,Business,Crowdfunding,Indie,Electronic,Experimental,Downtempo,
Nick Drip,,Werewolf Sunset,4:07,,instr,3,Steady,Synthesizer,Drum Machine,Strings,Meandering,,,,Lo-fi,,Business,Crowdfunding,Indie,Experimental,Indie Pop,,
Nick Drip,,Wild Rain,3:09,,instr,3,Steady,Synthesizer,Drum Machine,,Calm,Human,Reflective,Lo-fi,,,Business,Crowdfunding,Indie,Rock & Roll,Indie Pop,,
Nick Jaina,Primary Perception,All The Best Fakers,2:50,,instr,4,Multiple Build,Drums,Acoustic Guitar,Strings,Bouncy,Dynamic,Emotional,Honorable,Hopeful,Imaginative,Adventure,Case Study,Educational,Folk & Americana,Indie Pop,,
Nick Jaina,,Another Kay Song,3:47,Featured,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Emotional,Rhythmic,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Asheville,4:19,,instr,2,Ascending,Electric Guitar,Bass,Drums,Confident,Pensive,Reflective,Calm,Uplifting,Anthemic,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Awake When I'm Sleeping,3:05,Featured,instr,3,Steady,Electric Guitar,Bass,Drums,Confident,Pensive,Reflective,Depressed,Sad,Gritty,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Bullet,2:35,,instr,5,Ascending,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Pumped,Uplifting,Stirring,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Chess Club,3:15,Featured,instr,3,Steady,Electric Guitar,Bass,Drums,Confident,Pensive,Reflective,Indie,Quirky,Melodic,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Cincinnati,3:17,Featured,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Melodic,Hopeful,Human,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Days In My Room,3:25,,instr,3,Steady,Electric Guitar,Bass,Drums,Confident,Pensive,Reflective,Soothing,Intimate,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,Primary Perception,Don't Come To Me,2:59,Featured,instr,4,Multiple Build,Electric Guitar,Piano,Drums,Anthemic,Bouncy,Bright,Youthful,Whimsical,Uplifting,Adventure,Indie,Road Trip,Electronic,Folk & Americana,Indie Pop,
Nick Jaina,Primary Perception,Expense Reports,2:45,,instr,2,Steady,Drums,Piano,Synthesizer,Burdened,Calm,Cinematic,Depressed,Honorable,Inspiring,Drama,Trailer,Narrative,Folk & Americana,Minimal,,
Nick Jaina,Primary Perception,High Beams,1:29,Featured,instr,3,Steady,Acoustic Guitar,Electric Guitar,,Hopeful,Human,Imaginative,Light,Inspiring,Optimistic,Adventure,Road Trip,Indie,Folk & Americana,"Blues, Roots & Jazz",,
Nick Jaina,,I Want To Tell You,4:08,,instr,2,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Calm,Sad,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,Primary Perception,I'll Become Everything,5:19,,instr,2,Multiple Build,Drums,Electric Guitar,Bass,Calm,Confident,Dynamic,Human,Hopeful,Harmonic,Narrative,Educational,Indie,Folk & Americana,Indie Pop,,
Nick Jaina,Primary Perception,I'll Do The Time,2:26,Featured,instr,4,Frenetic,Electric Guitar,Drums,Piano,Bouncy,Confident,Empowering,Energetic,Gritty,Rebellious,Adventure,Drama,Action,Electronic,Rock & Roll,Folk & Americana,
Nick Jaina,,I'll Do The Time,2:26,,instr,4,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Gritty,Rebellious,Mischievous,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,James,3:46,,instr,2,Steady,Piano,Bass,Drums,Confident,Pensive,Reflective,Melodic,Classic,Sombre,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,Primary Perception,Man Without A Head,5:13,,instr,2,Steady,Electric Guitar,Percussion,Synthesizer,Calm,Honorable,Hopeful,Human,Imaginative,Inspiring,Adventure,Documentary,Narrative,Folk & Americana,Indie Pop,,
Nick Jaina,,Matrimonial Bed,3:25,,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Bright,Human,Light,Fun,Acoustic,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Missing Awhile,3:30,,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Bright,Human,Light,Fun,Melodic,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,Primary Perception,Mississippi Turn-around,3:45,Featured,instr,3,Multiple Build,Percussion,Electric Guitar,Organ,Anthemic,Bouncy,Emotional,Epic,Sentimental,Revelatory,Adventure,Educational,Road Trip,Folk & Americana,Indie Pop,,
Nick Jaina,,No One Gives Their Heart Away,2:08,,instr,2,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Melodic,Sad,Vulnerable,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Once But Never Again,2:45,,instr,4,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Melodic,Emotional,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Ortolan,3:16,,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Human,Inspiring,Light,Happy,Uplifting,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Sebastopol,4:24,Featured,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Uplifting,Happy,Stirring,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Semoline,2:00,Featured,instr,3,Steady,Piano,Bass,Drums,Confident,Pensive,Reflective,Quirky,Melodic,Bold,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Sleep Child,3:23,,instr,5,Steady,Electric Guitar,Bass,Drums,Confident,Exciting,Upbeat,Pumped,Exciting,,Sports,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Strawberry Man,2:27,Featured,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Bright,Hopeful,Happy,Melodic,Uplifting,Business,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Theresa,3:36,,instr,3,Steady,Electric Guitar,Bass,Drums,Confident,Pensive,Reflective,Calm,Emotional,Stirring,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,Primary Perception,These Fair Hands,3:34,Featured,instr,4,Multiple Build,Drums,Electric Guitar,Percussion,Anthemic,Bouncy,Confident,Empowering,Inspiring,Playful,Makers & Creators,LookBook Video,Drama,Rock & Roll,Folk & Americana,Indie Pop,
Nick Jaina,Primary Perception,True Hearts,3:44,,instr,3,Multiple Build,Drums,Electric Guitar,Percussion,Bouncy,Dynamic,Emotional,Stoic,Revelatory,Reflective,Documentary,Indie,Narrative,Rock & Roll,Folk & Americana,Indie Pop,
Nick Jaina,Primary Perception,"Try, Try Again",3:45,Featured,instr,4,Multiple Build,Electric Guitar,Drums,Backing Vocal,Anthemic,Dynamic,Emotional,Empowering,Powerful,Stirring,Road Trip,Adventure,Indie,Rock & Roll,Folk & Americana,Indie Pop,
Nick Jaina,,When The Blind Man Rings That Bell,2:17,,instr,1,Steady,Piano,Bass,Drums,Confident,Mischievous,Reflective,Mischievous,Bouncy,Gritty,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,Whisky Riddle,2:53,,instr,3,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Calm,Human,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
Nick Jaina,,You Were So Good...,4:36,,instr,2,Steady,Acoustic Guitar,Bass,Drums,Confident,Pensive,Reflective,Sombre,Mysterious,,Drama,Documentary,Narrative,Folk & Americana,Indie Pop,Cinematic,
No Lala,,Conscience Down,3:11,,vox,3,Steady,Synthesizer,Drums,Bass,Slick,Youthful,Mischievous,Confident,Energetic,Harmonic,Business,LookBook Video,Indie,Dance,Indie Pop,,
No Lala,,Extra Pay,2:38,,vox,3,Steady,Synthesizer,Drums,Bass,Slick,Youthful,Mischievous,Confident,Energetic,Harmonic,Drama,LookBook Video,Indie,Dance,Indie Pop,,
No Lala,,Just Fine,3:05,,vox,3,Steady,Synthesizer,Drums,Bass,Slick,Youthful,Mischievous,Confident,Energetic,Harmonic,Drama,LookBook Video,Indie,Dance,Indie Pop,,
No Lala,,Nice,3:01,,vox,3,Steady,Synthesizer,Drums,Bass,Slick,Youthful,Mischievous,Confident,Energetic,Harmonic,Business,LookBook Video,Indie,Dance,Indie Pop,,
Noah Jay Bonn,,Drive3,5:30,,instr,4,Ascending,Synthesizer,Drum Machine,Electric Piano,Anthemic,Calm,Cinematic,Confident,Empowering,Epic,Drama,Thriller & Suspense,Science Fiction,Ambient,Electronic,Indie Pop,
Noah Jay Bonn,,Eights,3:59,,instr,3,Steady,Drum Machine,Electric Guitar,Electric Piano,Burdened,Dark,Gritty,Industrial,Masculine,Mysterious,Drama,Thriller & Suspense,Indie,Ambient,Dark Ambient,Electronic,
Noah Jay Bonn,,Empire,3:06,,instr,3,Ascending,Piano,Synthesizer,Drums,Anthemic,Bouncy,Confident,Emotional,Epic,Emotional,Crowdfunding,Case Study,,Ambient,Electronic,Cinematic,
Noah Jay Bonn,,Feels,2:55,,instr,3,Multiple Build,Chimes & Bells,Synthesizer,Electric Piano,Confident,Dynamic,Empowering,Epic,Exciting,Heavy,Drama,Narrative,,Electronic,Electronic,Downtempo,
Noah Jay Bonn,,Likes,4:11,,instr,2,Steady,Synthesizer,Electric Piano,Organ,Confident,Dark,Empowering,Gritty,Inspiring,Mysterious,Trailer,Adventure,Narrative,Ambient,Downtempo,Electronic,
Noah Jay Bonn,,Once Twice,4:08,,instr,3,Multiple Build,Drums,Electric Guitar,Chimes & Bells,Bouncy,Calm,Confident,Exciting,Gritty,Happy,Adventure,Trailer,,Ambient,Electronic,Cinematic,
Noah Jay Bonn,,Post,5:23,,instr,3,Multiple Build,Strings,Hand Claps,Electric Piano,Anthemic,Calm,Confident,Empowering,Powerful,Upbeat,Psychedelic,Avant Garde,LookBook Video,Electronic,Dance,Ambient,
Noah Jay Bonn,,Twice Thrice,4:32,,instr,5,Middle Peak,Strings,Hand Claps,Electric Piano,Anthemic,Calm,Confident,Empowering,Powerful,Upbeat,Thriller & Suspense,Drama,,Electronic,Dance,Ambient,
Novi Split,,Clay Pigeons,4:24,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,"Clay Pigeons (Intrumental, Blaze Foley Cover)",4:22,,instr,2,Steady,Electric Guitar,Piano,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Creeping Around Your Face (Instrumental),3:57,,instr,3,Steady,Electric Guitar,Strings,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Hold Tight,3:03,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Hold Tight (Instrumental),3:03,,instr,3,Steady,Electric Guitar,Piano,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Hollow Notes,3:13,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Hollow Notes 1 (Instrumental),3:14,,instr,3,Steady,Electric Guitar,Strings,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Looking At You (Instrumental),3:19,,instr,3,Steady,Electric Guitar,Piano,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Rock & Roll,
Novi Split,,New Kids (Instrumental),2:52,,instr,3,Steady,Electric Guitar,Drums,Bass,Upbeat,Playful,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Dance,
Novi Split,,Pear (Instrumental),1:24,,instr,3,Steady,Electric Guitar,Horns,Bass,Upbeat,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Stupid,3:24,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Stupid (Instrumental),3:24,,instr,3,Steady,Electric Guitar,Piano,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,"This Will Be Our Year (Instrumental, The Zombies Cover)",2:35,,instr,3,Steady,Electric Guitar,Piano,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Untitled (Instrumental),2:09,,instr,3,Steady,Electric Guitar,Drums,Bass,Upbeat,Playful,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Soul,Dance,,
Novi Split,,You Got Served,2:46,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,You Got Served 1 (Instrumental),1:59,,instr,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,You Got Served 2 (Instrumental),2:46,,instr,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Young Girls,5:47,,vox,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Novi Split,,Young Girls (Instrumental),5:47,,instr,3,Steady,Electric Guitar,Drums,Bass,Intimate,Human,Hopeful,Uplifting,Melodic,Sentimental,Drama,Indie,Makers & Creators,Folk & Americana,Indie Pop,Slowjams,
Oatmello,,Acid Remembering,3:05,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Reflective,Calm,LookBook Video,Sports,Action,Electronic,Experimental,,
Oatmello,,And One,2:14,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Dark,Dark,Precise,Pumped,,,LookBook Video,Sports,Action,Hip Hop,Electronic,Downtempo,
Oatmello,,Another Life,5:52,,instr,3,Steady,Drum Machine,Synthesizer,Acoustic Guitar,Reflective,Imaginative,Rhythmic,Reflective,Calm,,LookBook Video,Sports,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Bad Love,2:26,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Imaginative,,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Bastard From Dode,4:34,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Gritty,Dark,Precise,Pumped,Imaginative,Playful,LookBook Video,Sports,Action,Hip Hop,Electronic,Downtempo,
Oatmello,,Beat The Feeling,1:04,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Imaginative,,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Can't Sleep,3:12,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Gritty,Dark,Precise,Pumped,Imaginative,Sinister,LookBook Video,Sports,Action,Hip Hop,Electronic,Downtempo,
Oatmello,,Confused,1:58,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Bright,Rhythmic,Imaginative,,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Constantine,3:04,Featured,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Pumped,Precise,Empowering,Rhythmic,Sexy,Sombre,LookBook Video,Sports,Action,Hip Hop,Electronic,Downtempo,
Oatmello,,Crack Bender,2:36,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Gritty,Stoic,Imaginative,Imaginative,Sexy,Sombre,LookBook Video,Sports,Action,Hip Hop,Electronic,Downtempo,
Oatmello,,Deep Detroit,2:32,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Bold,Bouncy,LookBook Video,Sports,Action,Electronic,Experimental,,
Oatmello,,Drencher,2:56,,instr,3,Steady,Drum Machine,Synthesizer,Acoustic Guitar,Stoic,Gritty,Slick,Pensive,Confident,Human,LookBook Video,Makers & Creators,Documentary,Electronic,Experimental,Downtempo,
Oatmello,,Drizzle,2:35,,instr,2,Steady,Drum Machine,Synthesizer,Acoustic Guitar,Stoic,Gritty,Slick,Pensive,Confident,Human,LookBook Video,Makers & Creators,Documentary,Electronic,Experimental,Downtempo,
Oatmello,,Exited To See You,2:00,Featured,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Bright,Rhythmic,Imaginative,,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Feather City,0:33,Featured,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Pumped,Precise,Imaginative,Sombre,,,LookBook Video,Sports,Action,Electronic,Experimental,,
Oatmello,,Finaly Fixed,2:41,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Bright,Rhythmic,Imaginative,Light,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,,
Oatmello,,Giant Congos,2:16,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Imaginative,,LookBook Video,Sports,Action,Electronic,Experimental,,
Oatmello,,Jah Jah,1:40,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Pumped,Precise,Empowering,Rhythmic,Sexy,Sombre,LookBook Video,Sports,Action,Hip Hop,Electronic,Experimental,
Oatmello,,Last Awake,2:00,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Reflective,Bright,Rhythmic,Imaginative,Light,LookBook Video,Indie,Makers & Creators,Electronic,Experimental,Downtempo,
Oatmello,,Mist,2:45,,instr,3,Steady,Drum Machine,Synthesizer,Acoustic Guitar,Stoic,Gritty,Slick,Pensive,Confident,Human,LookBook Video,Makers & Creators,Documentary,Electronic,Experimental,Downtempo,
Oatmello,,Ok Plizok,5:07,,instr,3,Steady,Drum Machine,Synthesizer,Percussion,Playful,Fun,Quirky,Rhythmic,Imaginative,,LookBook Video,Sports,Action,Electronic,Experimental,,
